EventID,Start_Time,End_Time,Year,Month,Facility_Code,Participant_Code,Status,Outage_Reason,Energy_Lost_MW,Description_Of_Outage,
2812,2016-11-09 10:00,2016-11-10 13:00,2016,11,PJRH_GT11,PJRH,Approved,Scheduled (Planned),38,Cooldown,
2813,2016-11-08 10:00,2016-11-09 14:00,2016,11,PJRH_GT11,PJRH,Approved,Scheduled (Planned),38,Cooldown,
2814,2016-11-07 10:00,2016-11-09 0:30,2016,11,PJRH_GT11,PJRH,Approved,Scheduled (Planned),37,Cooldown,
2815,2016-11-06 8:00,2016-11-06 13:30,2016,11,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),90,Partial outage - load reduction from 270MW to 180MW,
2816,2016-11-06 8:00,2016-11-06 14:00,2016,11,MELK_G7,MELK,Approved,Scheduled (Planned),70,Pre-accepted outage for mill maintenance,
2817,2016-11-02 13:30,2016-11-02 15:00,2016,11,PMC_AG,PMC,Approved,Consequential,68,Western Power Network fault led to the islanding of Goldfields Power from the grid.,
2818,2016-11-03 0:30,2016-11-02 14:30,2016,11,STHRNCRS_EG,STHRNCRS,Approved,Consequential,23,Western Power Network fault led to the islanding of Southern Cross Energy from the grid.,
2819,2016-11-04 12:00,2016-11-05 7:00,2016,11,MWF_MUMBIDA_WF1,MCG,Approved,Forced,55,Internal fault,
2820,2016-10-22 16:30,2016-10-22 16:30,2016,10,AURICON_PNJ_U1,AURICON,Approved,Forced,4.325,Unit slow to ramp up,
2821,2016-10-22 14:00,2016-10-22 14:00,2016,10,AURICON_PNJ_U1,AURICON,Approved,Forced,7.638,Unit slow to ramp up.,
2822,2016-11-19 18:00,2016-11-21 7:30,2016,11,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),143,Blade wash,
2823,2016-11-04 8:00,2016-11-05 8:00,2016,11,MELK_G7,MELK,Approved,Scheduled (Planned),55,Cooling Tower Fan Repairs,
2824,2016-11-03 8:00,2016-11-04 7:30,2016,11,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),55,Cooling Tower Fan Repairs,
2825,2016-11-09 12:30,2016-11-25 14:00,2016,11,PJRH_GT11,PJRH,Approved,Scheduled (Planned),116,Outage,
2826,2016-11-05 17:30,2016-11-08 17:00,2016,11,KORL_GT3,KORL,Approved,Scheduled (Planned),100.1,BI + PI + SUT + PROT,
2827,2016-11-01 20:00,2016-11-01 20:30,2016,11,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,70,Unit start-up profile operational requirement,
2828,2016-11-01 17:00,2016-11-01 19:30,2016,11,AURICON_PNJ_U1,AURICON,Approved,Forced,143,Unit tripped due to blown fuse on blade pass temperature element,
2829,2016-10-25 8:30,2016-10-27 16:30,2016,10,COLLGAR_WF1,COLLGAR,Approved,Forced,206,Cable Termination Failures  ,
2830,2016-10-30 18:00,2016-11-02 7:30,2016,10,MELK_G7,MELK,Approved,Forced,10,loss of a cooling tower fan,
2831,2016-11-19 13:00,2016-11-19 14:30,2016,11,MUNDARING_GT1,MUND,Approved,Scheduled (Planned),36,Mungarra PS Maintenance ,
2832,2016-11-19 13:00,2016-11-19 14:30,2016,11,MUNDARING_GT1,MUND,Approved,Scheduled (Planned),36,Mungarra PS Maintenance ,
2833,2016-11-19 13:00,2016-11-19 14:30,2016,11,MUNDARING_GT1,MUND,Approved,Scheduled (Planned),38,Mungarra PS Maintenance ,
2834,2016-11-19 10:00,2016-11-19 11:30,2016,11,MUNDARING_GT1,MUND,Approved,Scheduled (Planned),38,Mungarra PS Maintenance ,
2835,2016-11-18 7:00,2016-11-18 10:30,2016,11,MUNDARING_GT1,MUND,Approved,Scheduled (Planned),38,Mungarra PS Maintenance ,
2836,2016-11-17 7:00,2016-11-17 10:30,2016,11,MUNDARING_GT1,MUND,Approved,Scheduled (Planned),36,Mungarra PS Maintenance ,
2837,2016-11-16 8:00,2016-11-16 11:30,2016,11,MUNDARING_GT1,MUND,Approved,Scheduled (Planned),36,Mungarra PS Maintenance ,
2838,2016-10-30 17:30,2016-10-30 17:30,2016,10,MELK_G7,MELK,Approved,Forced,6.93,loss of a cooling tower fan,
2839,2016-10-24 23:00,2016-10-25 8:00,2016,10,COLLGAR_WF1,COLLGAR,Approved,Forced,106,Cable Termination Failures,
2840,2016-10-24 5:30,2016-10-24 22:30,2016,10,COLLGAR_WF1,COLLGAR,Approved,Forced,206,Cable Termination Failures,
2841,2016-10-23 22:00,2016-10-24 5:00,2016,10,COLLGAR_WF1,COLLGAR,Approved,Forced,106,Cable Termination Failures,
2842,2016-10-21 14:00,2016-10-21 14:00,2016,10,AURICON_PNJ_U1,AURICON,Approved,Consequential,8.8,Western Power Networks outages on the MGA-MBA81 Transmission Line ,
2843,2016-10-21 9:30,2016-10-21 13:30,2016,10,AURICON_PNJ_U1,AURICON,Approved,Consequential,79.1,Western Power Networks outages on the MGA-MBA81 Transmission Line ,
2844,2016-10-21 8:30,2016-10-21 9:00,2016,10,AURICON_PNJ_U1,AURICON,Approved,Consequential,74.1,Western Power Networks outages on the MGA-MBA81 Transmission Line ,
2845,2016-10-21 8:00,2016-10-21 8:00,2016,10,AURICON_PNJ_U1,AURICON,Approved,Consequential,54.1,Western Power Networks outages on the MGA-MBA81 Transmission Line ,
2846,2016-10-20 18:00,2016-10-20 18:00,2016,10,AURICON_PNJ_U1,AURICON,Approved,Consequential,44.1,Western Power Networks outages on the MGA-MBA81 Transmission Line ,
2847,2016-10-20 17:30,2016-10-20 17:30,2016,10,AURICON_PNJ_U1,AURICON,Approved,Consequential,75.1,Western Power Networks outages on the MGA-MBA81 Transmission Line ,
2848,2016-10-20 10:30,2016-10-20 17:00,2016,10,AURICON_PNJ_U1,AURICON,Approved,Consequential,79.1,Western Power Networks outages on the MGA-MBA81 Transmission Line ,
2849,2016-10-20 10:00,2016-10-20 10:00,2016,10,AURICON_PNJ_U1,AURICON,Approved,Consequential,52.1,Western Power Networks outages on the MGA-MBA81 Transmission Line ,
2850,2016-10-19 18:00,2016-10-19 18:00,2016,10,AURICON_PNJ_U1,AURICON,Approved,Consequential,48.1,Western Power Networks outages on the MGA-MBA81 Transmission Line ,
2851,2016-10-19 8:30,2016-10-19 17:30,2016,10,AURICON_PNJ_U1,AURICON,Approved,Consequential,69.1,Western Power Networks outages on the MGA-MBA81 Transmission Line ,
2852,2016-10-24 19:30,2016-10-24 19:30,2016,10,MELK_G7,MELK,Approved,Forced,40.55,Temperature related issues on ramp up,
2853,2016-11-04 22:00,2016-11-06 7:30,2016,11,PMC_AG,PMC,Approved,Scheduled (Planned),335,Repair leak in plant HRSG to ensure full plant availability during hot season ,
2854,2016-10-24 19:00,2016-10-24 19:00,2016,10,MELK_G7,MELK,Approved,Forced,50.07,Temperature related issues on ramp up,
2855,2016-10-24 18:30,2016-10-24 18:30,2016,10,MELK_G7,MELK,Approved,Forced,51.46,Temperature related issues on ramp up,
2856,2016-10-24 18:00,2016-10-24 18:00,2016,10,MELK_G7,MELK,Approved,Forced,53.69,Temperature related issues on ramp up,
2857,2017-09-01 12:30,2017-11-17 23:30,2017,9,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),15,B2 Major Outage and SH Tube Replacement,
2858,2017-06-15 12:30,2017-06-22 23:30,2017,6,ENRG_KALGOORLIE_GT3,ENRG,Accepted,Scheduled (Planned),15,Boiler 6 PSV Statutory Outage,
2859,2016-11-15 12:30,2016-11-19 23:30,2016,11,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),15,Boiler 2 Tube Repair,
2860,2016-12-06 5:00,2016-12-06 16:30,2016,12,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Scheduled (Planned),156,Gas metering maintenance,
2861,2016-12-06 5:00,2016-12-06 16:30,2016,12,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Scheduled (Planned),156,Gas metering maintenance,
2862,2016-12-06 7:00,2016-12-06 14:30,2016,12,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Scheduled (Planned),156,Gas metering maintenance ,
2863,2016-10-19 7:00,2016-10-19 7:30,2016,10,AURICON_PNJ_U1,AURICON,Approved,Forced,190,WGP U2 start fail due to fuel drain valve limit switch fault,
2864,2016-10-24 17:00,2016-10-24 17:30,2016,10,MELK_G7,MELK,Approved,Forced,55,Synchronisation delay due to temperature related issues,
2865,2016-10-23 15:00,2016-10-24 16:30,2016,10,MELK_G7,MELK,Approved,Forced,55,Brush Gear repairs,
2866,2016-10-23 19:00,2016-10-23 19:00,2016,10,MELK_G7,MELK,Approved,Forced,22.02,Low furnace pressure due to loss of fuel supply,
2867,2016-10-23 18:30,2016-10-23 18:30,2016,10,MELK_G7,MELK,Approved,Forced,44.8,Low furnace pressure due to loss of fuel supply,
2868,2016-10-23 18:00,2016-10-23 18:00,2016,10,MELK_G7,MELK,Approved,Forced,12.03,Low furnace pressure due to loss of fuel supply,
2869,2016-10-23 16:30,2016-10-23 16:30,2016,10,MELK_G7,MELK,Approved,Forced,36.5,LP Differential Expansion issue,
2870,2016-10-23 16:00,2016-10-23 16:00,2016,10,MELK_G7,MELK,Approved,Forced,45.58,LP Differential Expansion issue,
2871,2016-10-23 15:30,2016-10-23 15:30,2016,10,MELK_G7,MELK,Approved,Forced,51.06,LP Differential Expansion issue,
2872,2016-10-19 19:30,2016-10-23 13:30,2016,10,MELK_G7,MELK,Approved,Forced,55,Boiler Tube Leak Repairs,
2873,2016-10-24 9:00,2016-10-24 9:00,2016,10,COLLGAR_WF1,COLLGAR,Approved,Forced,59,ST Taken oos due to high bearing temperature.,
2874,2016-10-24 8:30,2016-10-24 8:30,2016,10,COLLGAR_WF1,COLLGAR,Approved,Forced,80,ST Taken oos due to high bearing temperature.,
2875,2016-10-24 8:30,2016-10-24 9:00,2016,10,COLLGAR_WF1,COLLGAR,Cancelled By Market Participant,Forced,160,ST Taken oos due to high bearing temperature.,
2876,2016-10-24 5:30,2016-10-24 6:00,2016,10,COLLGAR_WF1,COLLGAR,Approved,Forced,243.956,GT Taken oos due to combustion instability.,
2877,2016-10-19 10:00,2016-10-19 15:00,2016,10,MUNDARING_GT1,MUND,Approved,Opportunistic Maintenance (Planned),36,ODOM,
2878,2016-10-19 19:00,2016-10-19 19:00,2016,10,MELK_G7,MELK,Approved,Forced,51.98,Master fuel trip,
2879,2016-10-21 6:30,2016-10-21 9:30,2016,10,MELK_G7,MELK,Approved,Forced,15,High differential pressure in the baghouse,
2880,2016-11-06 10:00,2016-11-26 17:00,2016,11,PJRH_GT11,PJRH,Cancelled By Market Participant,Scheduled (Planned),116,Outage,
2881,2016-10-20 10:00,2016-10-20 14:00,2016,10,BW1_GREENWATERS_G2,GW,Approved,Forced,21,Hydraulic oil leak Phase 2 contact clamp,
2882,2016-10-28 17:30,2016-11-05 17:00,2016,10,KORL_GT3,KORL,Approved,Scheduled (Planned),100.1,BI + PI + SUT + PROT,
2883,2016-12-02 5:00,2016-12-04 21:30,2016,12,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),342,Common Gas yard outage works,
2884,2016-10-18 5:30,2016-10-18 16:00,2016,10,TIWEST_COG1,TRMOS,Approved,Forced,42.1,Failure of Hydraulic Unit on Damper Door,
2885,2016-10-21 8:00,2016-10-21 15:30,2016,10,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,Compliance testing,
2886,2016-10-10 11:30,2016-10-10 11:30,2016,10,AURICON_PNJ_U1,AURICON,Approved,Forced,56.433,Unit ramp up following delayed RTS due to unit trip,
2887,2016-10-10 11:00,2016-10-10 11:00,2016,10,AURICON_PNJ_U1,AURICON,Approved,Forced,74.107,Unit ramping up following delayed RTS due to unit trip,
2888,2016-11-28 7:00,2016-11-28 14:30,2016,11,PJRH_GT11,PJRH,Cancelled By Market Participant,Scheduled (Planned),116,DBP Outage,
2889,2016-11-28 7:00,2016-11-28 14:30,2016,11,PJRH_GT11,PJRH,Approved,Scheduled (Planned),116,DBP Outage,
2890,2016-11-28 7:00,2016-11-28 14:30,2016,11,PJRH_GT11,PJRH,Approved,Scheduled (Planned),123,DBP Outage,
2891,2016-10-10 10:30,2016-10-10 10:30,2016,10,AURICON_PNJ_U1,AURICON,Approved,Forced,87.8,Unit ramping up following RTS delay due to unit trip,
2892,2016-10-10 9:30,2016-10-10 10:00,2016,10,AURICON_PNJ_U1,AURICON,Approved,Forced,143,Unit trip during RTS from blade wash outage,
2893,2016-10-15 8:00,2016-10-15 16:00,2016,10,AURICON_PNJ_U1,AURICON,Approved,Consequential,89.1,Western Power maintenance works on the MGA-GTN81 line,
2894,2016-10-15 3:30,2016-10-15 7:30,2016,10,AURICON_PNJ_U1,AURICON,Approved,Forced,36.1,SCADA issue causing outage of 14 turbines,
2895,2016-10-16 18:00,2016-10-16 18:00,2016,10,MELK_G7,MELK,Approved,Forced,25.333,Pro rata partial forced outage after unit runback caused by CW Pump trip,
2896,2016-10-16 15:30,2016-10-16 17:30,2016,10,MELK_G7,MELK,Approved,Forced,190,Partial forced outage after unit runback caused by CW Pump trip,
2897,2016-10-16 15:00,2016-10-16 15:00,2016,10,MELK_G7,MELK,Approved,Forced,60.167,Pro-rata partial forced outage after unit runback caused by CW Pump trip,
2898,2016-10-13 1:00,2016-10-13 1:00,2016,10,MELK_G7,MELK,Approved,Forced,297.47,Pro rata outage due to air compressor issues,
2899,2016-10-12 20:00,2016-10-13 12:30,2016,10,MELK_G7,MELK,Approved,Forced,343.238,Forced full outage due to Air Compressor issues,
2900,2016-10-13 7:30,2016-10-13 17:00,2016,10,BW1_GREENWATERS_G2,GW,Approved,Consequential,2.43,Due to planned WP works in the MB substation on 13 October 2016(REF ? ENAR 282428) the windfarm was curtailed to 0 output at 7:44 am and restarted at 5:15 pm,
2901,2016-10-16 2:30,2016-10-16 5:00,2016,10,TIWEST_COG1,TRMOS,Approved,Forced,42.1,Failure of Damper Door Hydraulic System,
2902,2016-10-10 8:00,2016-10-15 22:30,2016,10,AUXC_WGP,AUXC,Approved,Forced,26,Gas Turbine breakdown,
2903,2016-10-13 16:00,2016-10-13 16:00,2016,10,MELK_G7,MELK,Approved,Forced,45.17,HP Cylinder metal stress,
2904,2016-10-13 15:30,2016-10-13 15:30,2016,10,MELK_G7,MELK,Approved,Forced,47.75,HP Cylinder metal stress,
2905,2016-10-13 15:00,2016-10-13 15:00,2016,10,MELK_G7,MELK,Approved,Forced,47.74,HP Cylinder metal stress,
2906,2016-11-09 6:00,2016-11-09 19:30,2016,11,STHRNCRS_EG,STHRNCRS,Approved,Scheduled (Planned),23,WMK OOS For Engine Change,
2907,2016-11-21 8:00,2016-11-24 16:30,2016,11,MELK_G7,MELK,Approved,Scheduled (Planned),227,Unit overhaul - Extension,
2908,2016-11-09 6:00,2016-11-09 19:30,2016,11,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.1,WMK OOS Compressor Wash,
2909,2016-10-13 6:00,2016-10-13 16:00,2016,10,BW1_GREENWATERS_G2,GW,Approved,Forced,21,Repair fuel oil lines,
2910,2016-10-13 9:00,2016-10-13 10:30,2016,10,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),123,ODOM,
2911,2017-04-28 12:30,2017-06-09 23:30,2017,4,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),15,MFC Unit 5 Major Outage,
2912,2016-10-14 8:00,2016-10-15 7:30,2016,10,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),55,Internal Boiler Inspection,
2913,2016-10-15 8:00,2016-10-20 14:00,2016,10,MELK_G7,MELK,Approved,Scheduled (Planned),55,Internal Boiler Inspection,
2914,2017-01-23 5:00,2017-01-31 19:00,2017,1,ENRG_KALGOORLIE_GT3,ENRG,Cancelled By Market Participant,Scheduled (Planned),15,Wagerup Boiler #1 Inspection.,
2915,2016-10-16 8:00,2016-10-16 11:30,2016,10,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,Isolation valve drop test,
2916,2016-10-16 8:00,2016-10-16 11:30,2016,10,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,Isolation valve drop test,
2917,2016-10-18 8:30,2016-10-18 16:30,2016,10,PERTHENERGY_KORL_GT1,PUG,Approved,Scheduled (Planned),116,Outage to install new fuel selection software,
2918,2016-10-19 8:00,2016-10-20 17:00,2016,10,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),80,Dynamic Model Validation Tests,
2919,2016-10-05 16:30,2016-10-10 7:30,2016,10,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,15,Gas Turbine torque convertor failure.,
2920,2016-10-05 16:30,2016-10-05 16:30,2016,10,AUXC_WGP,AUXC,Approved,Forced,26,Gas Turbine torque convertor failure.,
2921,2016-10-05 17:00,2016-10-10 7:30,2016,10,AUXC_WGP,AUXC,Approved,Forced,26,Gas Turbine break down,
2922,2016-10-06 15:00,2016-10-06 15:00,2016,10,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,116,GT1 Bentley Nevada power supply issue.,
2923,2016-10-06 11:00,2016-10-06 14:30,2016,10,PERTHENERGY_KORL_GT1,PUG,Approved,Opportunistic Maintenance (Planned),116,GT1 VT001 inspection,
2924,2016-10-09 8:00,2016-10-10 7:30,2016,10,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,Blade wash,
2925,2016-10-08 18:00,2016-10-09 7:30,2016,10,AURICON_PNJ_U1,AURICON,Approved,Opportunistic Maintenance (Planned),143,Blade Wash,
2926,2016-10-30 10:00,2016-11-19 17:00,2016,10,PJRH_GT11,PJRH,Cancelled By Market Participant,Scheduled (Planned),116,Outage,
2927,2016-10-08 10:00,2016-10-19 17:00,2016,10,PJRH_GT11,PJRH,Cancelled By Market Participant,Scheduled (Planned),116,Outage,
2928,2016-10-04 22:30,2016-10-04 22:30,2016,10,AUXC_WGP,AUXC,Approved,Forced,7.14,Refinery Steam/Power Imbalance,
2929,2016-10-13 8:00,2016-10-13 10:30,2016,10,PMC_AG,PMC,Approved,Scheduled (Planned),37.4,G03 OOS For Compressor Wash,
2930,2016-10-12 7:00,2016-10-12 15:30,2016,10,PMC_AG,PMC,Approved,Scheduled (Planned),37.4,G03 OOS For Maintenance,
2931,2016-10-03 7:00,2016-10-03 15:00,2016,10,BW1_GREENWATERS_G2,GW,Approved,Forced,21,Oil Leak on Phase 2 .  For further information contact Simcoa Furnace Control on 9780 6670,
2932,2016-10-03 14:00,2016-10-03 14:00,2016,10,AUXC_WGP,AUXC,Approved,Forced,10.15,Refinery/Steam imbalance,
2933,2016-10-03 11:30,2016-10-03 11:30,2016,10,AUXC_WGP,AUXC,Approved,Forced,9.84,Refinery/Steam imbalance,
2934,2016-10-03 11:00,2016-10-03 11:00,2016,10,AUXC_WGP,AUXC,Approved,Forced,10.63,Refinery/Steam imbalance,
2935,2016-10-03 9:00,2016-10-03 9:00,2016,10,AUXC_WGP,AUXC,Approved,Forced,12.54,Refinery/Steam imbalance,
2936,2016-10-03 8:30,2016-10-03 8:30,2016,10,AUXC_WGP,AUXC,Approved,Forced,11.23,Refinery/Steam imbalance,
2937,2016-10-03 8:00,2016-10-03 8:00,2016,10,AUXC_WGP,AUXC,Approved,Forced,7.68,Refinery/Steam imbalance,
2938,2016-11-01 8:00,2016-11-01 13:00,2016,11,TIWEST_COG1,TRMOS,Approved,Scheduled (Planned),42.1,Outage requested by Western Power to perform maintenance on MSR-KMK81 - Plant will be Islanded,
2939,2016-09-27 13:30,2016-09-27 16:00,2016,9,TIWEST_COG1,TRMOS,Approved,Forced,42.1,Plant Islanded due to severe weather,
2940,2016-10-01 9:00,2016-10-02 11:00,2016,10,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,9.9,Enable signal was removed due to switching on feeder. Site cannot operate without enable signal. Will request conversion to consequential.,
2941,2016-10-01 16:00,2016-10-02 13:30,2016,10,DNHR_DENMARK_WF1,DNHR,Approved,Consequential,1.44,The windfarm was tripped due to an outage of the feeder in the storm at 4:22pm. The windfarm was restarted the next day after power was restored at 1:55pm. ,
2942,2016-09-18 18:00,2016-09-18 18:00,2016,9,AURICON_PNJ_U1,AURICON,Approved,Forced,190,WGP U2 not started due to uneconomic short run.,
2943,2016-10-01 11:00,2016-10-02 0:30,2016,10,DNHR_DENMARK_WF1,DNHR,Approved,Consequential,1.44,The DCWL windfarm was tripped at 11:14 am due to a disturbance on the feeder during the storm.  The windfarm was restored to operation after the line was restored. ,
2944,2016-09-26 18:00,2016-09-26 18:00,2016,9,MELK_G7,MELK,Approved,Forced,134.2,ID fan bearing failure - output reduced to 160MW (pro-rata),
2945,2016-09-26 10:00,2016-09-26 17:30,2016,9,MELK_G7,MELK,Approved,Forced,183.238,ID fan bearing failure - output reduced to 160MW,
2946,2016-09-26 9:30,2016-09-26 9:30,2016,9,MELK_G7,MELK,Approved,Forced,74.8,ID fan bearing failure - Pro-rata load reduction to 160MW,
2947,2016-09-25 19:00,2016-09-25 21:30,2016,9,MELK_G7,MELK,Approved,Forced,343.238,Unit tripped - LP heater level,
2948,2016-09-25 18:30,2016-09-25 18:30,2016,9,MELK_G7,MELK,Approved,Forced,57.2,Pro-rata forced outage after unit trip,
2949,2016-09-25 8:30,2016-09-25 11:00,2016,9,MELK_G7,MELK,Approved,Forced,343.238,Delay in RTS from planned outage,
2950,2016-09-29 11:00,2016-09-29 16:30,2016,9,PERTHENERGY_KORL_GT1,PUG,Approved,Opportunistic Maintenance (Planned),58,GT2B IGV Dual Servo Valve replacement.,
2951,2016-09-29 10:30,2016-09-29 14:30,2016,9,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),82,Periodic maintenance - run to Crank speed only for the engines.,
2952,2016-10-20 6:00,2016-10-20 17:30,2016,10,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,Routine maintenance,
2953,2016-10-13 6:00,2016-10-13 17:30,2016,10,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,Routine maintenance,
2954,2016-09-22 19:00,2016-09-22 19:00,2016,9,PMC_AG,PMC,Approved,Forced,175.574,Operational issues caused real time forced outage.,
2955,2016-09-22 18:30,2016-09-22 18:30,2016,9,PMC_AG,PMC,Approved,Forced,214.05,Operational issues caused real time forced outage.,
2956,2016-09-22 18:00,2016-09-22 18:00,2016,9,PMC_AG,PMC,Approved,Forced,275.828,Operational issues caused real time forced outage.,
2957,2016-09-22 16:30,2016-09-22 17:30,2016,9,PMC_AG,PMC,Approved,Forced,335,Operational issues caused real time forced outage.,
2958,2016-09-22 16:00,2016-09-22 16:00,2016,9,PMC_AG,PMC,Approved,Forced,79.918,Operational issues caused real time forced outage.,
2959,2016-09-22 13:00,2016-09-22 13:00,2016,9,BW1_GREENWATERS_G2,GW,Approved,Forced,101.166,Operational Issues caused real time forced outage.,
2960,2016-09-23 0:30,2016-09-23 0:30,2016,9,BW1_GREENWATERS_G2,GW,Approved,Forced,121.542,Operational Issues caused real time forced outage.,
2961,2016-09-23 0:00,2016-09-23 0:00,2016,9,BW1_GREENWATERS_G2,GW,Approved,Forced,39.859,Operational Issues caused real time forced outage.,
2962,2016-09-26 22:30,2016-09-26 22:30,2016,9,MELK_G7,MELK,Approved,Forced,48.23,Delay to unit synchronization,
